OID,date,tmax,tmin,average
0,01-Jan-2011,4.4032001,0.947772,2.67548605
1,02-Jan-2011,3.51809,-0.983439,1.2673255
2,03-Jan-2011,2.69384,-3.1851101,-0.24563505
3,04-Jan-2011,1.6993099,-0.55121,0.57404995
4,05-Jan-2011,-0.13816,-2.1742799,-1.15621995
5,06-Jan-2011,4.93155,-1.7446001,1.59347495
6,07-Jan-2011,6.6710801,0.154581,3.41283055
7,08-Jan-2011,11.9678001,6.43681,9.20230505
8,09-Jan-2011,5.7688298,3.08478,4.4268049
9,10-Jan-2011,3.9665699,-1.25139,1.35758995
10,11-Jan-2011,4.6596398,-1.2572,1.7012199
11,12-Jan-2011,6.6029902,1.9603,4.2816451
12,13-Jan-2011,10.7192001,6.5571299,8.638165
13,14-Jan-2011,11.0970001,9.8401699,10.468585
14,15-Jan-2011,9.86973,7.5067501,8.68824005
15,16-Jan-2011,12.2341003,7.8657198,10.04991005
16,17-Jan-2011,8.9391699,6.91184,7.92550495
17,18-Jan-2011,5.26436,1.60031,3.432335
18,19-Jan-2011,6.16679,1.10174,3.634265
19,20-Jan-2011,3.9509301,0.383657,2.16729355
20,21-Jan-2011,2.2264099,-3.0465801,-0.4100851
21,22-Jan-2011,5.59342,1.33574,3.46458
22,23-Jan-2011,6.1525998,0.79097,3.4717849
23,24-Jan-2011,6.12814,3.3032401,4.71569005
24,25-Jan-2011,5.9779601,4.3741398,5.17604995
25,26-Jan-2011,2.80164,-1.16643,0.817605
26,27-Jan-2011,0.794261,-0.212647,0.290807
27,28-Jan-2011,0.498212,-4.6767602,-2.0892741
28,29-Jan-2011,0.311339,-6.0212998,-2.8549804
29,30-Jan-2011,0.0815218,-6.0383101,-2.97839415
30,31-Jan-2011,-1.67853,-2.9535799,-2.31605495
31,01-Feb-2011,-0.595871,-3.9582701,-2.27707055
32,02-Feb-2011,3.5074,-0.718581,1.3944095
33,03-Feb-2011,7.3568702,3.1558101,5.25634015
34,04-Feb-2011,10.4841995,2.9411099,6.7126547
35,05-Feb-2011,11.7312002,10.1704998,10.95085
36,06-Feb-2011,11.1555004,10.1954002,10.6754503
37,07-Feb-2011,10.9021997,8.1968498,9.54952475
38,08-Feb-2011,8.6803904,2.5253,5.6028452
39,09-Feb-2011,9.4677696,-4.1689801,2.64939475
40,10-Feb-2011,9.81497,2.03597,5.92547
41,11-Feb-2011,7.81991,7.0300498,7.4249799
42,12-Feb-2011,4.9337301,1.73921,3.33647005
43,13-Feb-2011,8.6518898,4.19067,6.4212799
44,14-Feb-2011,8.4153795,3.658,6.03668975
45,15-Feb-2011,7.2444,1.51985,4.382125
46,16-Feb-2011,10.2158003,5.1048298,7.66031505
47,17-Feb-2011,7.3508701,0.279692,3.81528105
48,18-Feb-2011,1.15842,-0.205571,0.4764245
49,19-Feb-2011,2.6835699,0.041731,1.36265045
50,20-Feb-2011,1.27897,-1.28599,-0.00351
51,21-Feb-2011,0.930609,-5.2894301,-2.17941055
52,22-Feb-2011,1.6516,-6.7492399,-2.54881995
53,23-Feb-2011,2.7018399,-3.67522,-0.48669005
54,24-Feb-2011,3.14939,-0.139766,1.504812
55,25-Feb-2011,7.1494799,2.6370399,4.8932599
56,26-Feb-2011,10.0219002,5.78652,7.9042101
57,27-Feb-2011,5.65907,4.9214602,5.2902651
58,28-Feb-2011,4.4275198,0.414681,2.4211004
59,01-Mar-2011,4.9471502,1.04761,2.9973801
60,02-Mar-2011,5.3733401,-1.5364701,1.918435
61,03-Mar-2011,5.8568001,-3.05603,1.40038505
62,04-Mar-2011,4.8120298,-3.45522,0.6784049
63,05-Mar-2011,6.9609799,-3.43348,1.76374995
64,06-Mar-2011,6.9760499,-3.28125,1.84739995
65,07-Mar-2011,7.7691898,-3.97504,1.8970749
66,08-Mar-2011,10.4193001,-0.196797,5.11125155
67,09-Mar-2011,9.3173304,1.86299,5.5901602
68,10-Mar-2011,9.6280499,3.86882,6.74843495
69,11-Mar-2011,10.8091002,4.6337299,7.72141505
70,12-Mar-2011,13.9933004,0.511011,7.2521557
71,13-Mar-2011,13.7328997,7.18049,10.45669485
72,14-Mar-2011,13.6117001,8.1269302,10.86931515
73,15-Mar-2011,15.0396004,6.3779702,10.7087853
74,16-Mar-2011,8.8759403,5.7503099,7.3131251
75,17-Mar-2011,8.6394596,4.0829,6.3611798
76,18-Mar-2011,10.0024996,4.2203002,7.1113999
77,19-Mar-2011,9.5012903,0.914867,5.20807865
78,20-Mar-2011,12.1450005,-4.1564398,3.99428035
79,21-Mar-2011,14.6366997,-3.48262,5.57703985
80,22-Mar-2011,15.7867002,-1.68708,7.0498101
81,23-Mar-2011,14.6181002,1.14606,7.8820801
82,24-Mar-2011,16.8868008,-0.410723,8.2380389
83,25-Mar-2011,13.8768997,2.7884099,8.3326548
84,26-Mar-2011,8.4314804,0.551939,4.4917097
85,27-Mar-2011,12.3079004,-2.69292,4.8074902
86,28-Mar-2011,10.4447002,-3.6954501,3.37462505
87,29-Mar-2011,14.6984997,-3.84588,5.42630985
88,30-Mar-2011,16.9018993,-0.761251,8.07032415
89,31-Mar-2011,13.4960003,9.4562397,11.47612
90,01-Apr-2011,15.3380003,10.5622997,12.95015
91,02-Apr-2011,22.6105995,8.6802101,15.6454048
92,03-Apr-2011,14.0563002,10.1536999,12.10500005
93,04-Apr-2011,14.0878,6.1240501,10.10592505
94,05-Apr-2011,12.3585997,5.9773202,9.16795995
95,06-Apr-2011,19.9498997,9.4827995,14.7163496
96,07-Apr-2011,15.9069996,10.0544996,12.9807496
97,08-Apr-2011,16.7310009,2.10657,9.41878545
98,09-Apr-2011,16.3642006,4.7091498,10.5366752
99,10-Apr-2011,18.4932995,1.48717,9.99023475
100,11-Apr-2011,21.8055992,3.7135799,12.75958955
101,12-Apr-2011,10.9431,7.3614602,9.1522801
102,13-Apr-2011,13.5084,3.4316299,8.47001495
103,14-Apr-2011,12.8786001,-0.245229,6.31668555
104,15-Apr-2011,15.5174999,-0.518529,7.49948545
105,16-Apr-2011,16.6215992,2.75576,9.6886796
106,17-Apr-2011,17.9477005,4.8167701,11.3822353
107,18-Apr-2011,19.5382004,2.6684301,11.10331525
108,19-Apr-2011,23.3225994,5.30303,14.3128147
109,20-Apr-2011,23.8057003,4.4447999,14.1252501
110,21-Apr-2011,25.0471992,5.6575799,15.35238955
111,22-Apr-2011,25.9720993,9.6965399,17.8343196
112,23-Apr-2011,25.9104996,9.12784,17.5191698
113,24-Apr-2011,25.0781994,8.9079199,16.99305965
114,25-Apr-2011,23.3911991,7.4228902,15.40704465
115,26-Apr-2011,22.0774002,6.2309499,14.15417505
116,27-Apr-2011,16.8971996,7.0669398,11.9820697
117,28-Apr-2011,19.4668999,8.15026,13.80857995
118,29-Apr-2011,22.1846008,10.2004004,16.1925006
119,30-Apr-2011,20.6074009,8.3886499,14.4980254
120,01-May-2011,17.9638004,5.4728498,11.7183251
121,02-May-2011,14.2940998,3.49612,8.8951099
122,03-May-2011,13.9180002,0.332284,7.1251421
123,04-May-2011,14.6015997,-1.13945,6.73107485
124,05-May-2011,18.2579994,-0.176158,9.0409207
125,06-May-2011,22.5212002,4.5156698,13.518435
126,07-May-2011,27.7381001,8.6716499,18.204875
127,08-May-2011,28.5282001,13.5298996,21.02904985
128,09-May-2011,24.0042992,14.7244997,19.36439945
129,10-May-2011,23.1063004,11.0214005,17.06385045
130,11-May-2011,21.7761002,9.73421,15.7551551
131,12-May-2011,18.6875,7.0009398,12.8442199
132,13-May-2011,19.6485004,6.8842902,13.2663953
133,14-May-2011,16.8400002,5.80971,11.3248551
134,15-May-2011,16.218399,5.2849498,10.7516744
135,16-May-2011,14.4490004,9.5271502,11.9880753
136,17-May-2011,15.5139999,12.0358,13.77489995
137,18-May-2011,18.2045002,10.0981998,14.15135
138,19-May-2011,15.9210997,10.0689001,12.9949999
139,20-May-2011,21.8069,7.7572699,14.78208495
140,21-May-2011,22.8064995,5.3235502,14.06502485
141,22-May-2011,20.4797993,9.9738903,15.2268448
142,23-May-2011,21.9797001,8.9357595,15.4577298
143,24-May-2011,17.3878994,11.8493996,14.6186495
144,25-May-2011,21.7106991,5.4841299,13.5974145
145,26-May-2011,21.8607006,10.8529997,16.35685015
146,27-May-2011,15.5907001,11.0880003,13.3393502
147,28-May-2011,17.7730007,7.6735501,12.7232754
148,29-May-2011,22.1471996,11.8853998,17.0162997
149,30-May-2011,28.8381996,8.6214895,18.72984455
150,31-May-2011,15.4629002,13.2186003,14.34075025
151,01-Jun-2011,19.8197002,4.3308702,12.0752852
152,02-Jun-2011,22.9932995,4.1866999,13.5899997
153,03-Jun-2011,26.0002003,11.3358002,18.66800025
154,04-Jun-2011,28.4654007,14.6633997,21.5644002
155,05-Jun-2011,23.2215996,13.4364996,18.3290496
156,06-Jun-2011,23.6798992,14.2726002,18.9762497
157,07-Jun-2011,19.2891006,11.9393997,15.61425015
158,08-Jun-2011,18.1448002,11.8256998,14.98525
159,09-Jun-2011,19.448,9.6452799,14.54663995
160,10-Jun-2011,19.3964996,5.41504,12.4057698
161,11-Jun-2011,16.9267998,8.5212603,12.72403005
162,12-Jun-2011,19.3062,4.4723401,11.88927005
163,13-Jun-2011,20.4573002,13.2740002,16.8656502
164,14-Jun-2011,21.4638996,12.2971001,16.88049985
165,15-Jun-2011,23.0366001,9.2706804,16.15364025
166,16-Jun-2011,19.3663998,12.1379004,15.7521501
167,17-Jun-2011,18.4979,10.1499004,14.3239002
168,18-Jun-2011,17.6539001,12.8527002,15.25330015
169,19-Jun-2011,16.0884991,11.0503998,13.56944945
170,20-Jun-2011,19.6110992,11.4432001,15.52714965
171,21-Jun-2011,21.3059998,13.1646996,17.2353497
172,22-Jun-2011,18.2670994,13.4358997,15.85149955
173,23-Jun-2011,18.6100998,12.7435999,15.67684985
174,24-Jun-2011,18.2441006,10.0441999,14.14415025
175,25-Jun-2011,15.1349001,9.1079702,12.12143515
176,26-Jun-2011,24.7826996,14.9940996,19.8883996
177,27-Jun-2011,30.2800999,14.3322001,22.30615
178,28-Jun-2011,33.2904015,18.7754993,26.0329504
179,29-Jun-2011,21.2378998,18.8097992,20.0238495
180,30-Jun-2011,19.6054993,8.6858902,14.14569475
181,01-Jul-2011,17.9596004,9.9943895,13.97699495
182,02-Jul-2011,17.7534008,9.2503595,13.50188015
183,03-Jul-2011,17.0023994,11.3830996,14.1927495
184,04-Jul-2011,20.5421009,11.1441002,15.84310055
185,05-Jul-2011,23.6662998,7.77777,15.7220349
186,06-Jul-2011,22.9839993,14.9867001,18.9853497
187,07-Jul-2011,23.7469006,12.3483,18.0476003
188,08-Jul-2011,22.6058006,11.8288002,17.2173004
189,09-Jul-2011,21.5979996,14.5058002,18.0518999
190,10-Jul-2011,22.8174992,9.3768702,16.0971847
191,11-Jul-2011,23.8764992,8.4572296,16.1668644
192,12-Jul-2011,25.6523991,13.8137999,19.7330995
193,13-Jul-2011,14.2728004,13.9517002,14.1122503
194,14-Jul-2011,15.5222998,13.0123997,14.26734975
195,15-Jul-2011,21.4594002,12.6534996,17.0564499
196,16-Jul-2011,22.9654007,12.5958996,17.78065015
197,17-Jul-2011,20.6812,13.7342997,17.20774985
198,18-Jul-2011,18.5646,14.1405001,16.35255005
199,19-Jul-2011,21.8981991,11.8940001,16.8960996
200,20-Jul-2011,20.1282005,14.5067997,17.3175001
201,21-Jul-2011,21.5217991,10.2736998,15.89774945
202,22-Jul-2011,18.1303997,9.6413498,13.88587475
203,23-Jul-2011,17.7591,10.2523003,14.00570015
204,24-Jul-2011,13.6138,11.0017004,12.3077502
205,25-Jul-2011,19.6697006,10.1644001,14.91705035
206,26-Jul-2011,17.4564991,12.9490004,15.20274975
207,27-Jul-2011,22.6261005,13.8552999,18.2407002
208,28-Jul-2011,25.0536995,13.7910995,19.4223995
209,29-Jul-2011,18.3584995,12.1957998,15.27714965
210,30-Jul-2011,16.3845997,12.7670002,14.57579995
211,31-Jul-2011,17.3122005,12.6120996,14.96215005
212,01-Aug-2011,22.9489994,9.1125002,16.0307498
213,02-Aug-2011,27.8288994,13.1253996,20.4771495
214,03-Aug-2011,25.8658009,17.9192009,21.8925009
215,04-Aug-2011,25.7640991,14.401,20.08254955
216,05-Aug-2011,22.8777008,16.5907993,19.73425005
217,06-Aug-2011,24.2182007,15.4319,19.82505035
218,07-Aug-2011,20.2311993,14.0588999,17.1450496
219,08-Aug-2011,19.0575008,12.3748999,15.71620035
220,09-Aug-2011,17.4370003,12.9533997,15.1952
221,10-Aug-2011,19.2558994,9.1287403,14.19231985
222,11-Aug-2011,21.6753998,14.2532997,17.96434975
223,12-Aug-2011,20.0828991,16.2654991,18.1741991
224,13-Aug-2011,20.4955006,11.9173002,16.2064004
225,14-Aug-2011,20.9605999,16.5944004,18.77750015
226,15-Aug-2011,21.1429005,11.2995996,16.22125005
227,16-Aug-2011,21.4221992,9.7195396,15.5708694
228,17-Aug-2011,22.6035995,12.9970999,17.8003497
229,18-Aug-2011,20.8946991,13.0162001,16.9554496
230,19-Aug-2011,19.5450001,14.7431002,17.14405015
231,20-Aug-2011,23.3001995,8.3743896,15.83729455
232,21-Aug-2011,28.0552998,11.4700003,19.76265005
233,22-Aug-2011,24.4755001,12.1759996,18.32574985
234,23-Aug-2011,23.8936996,16.0697994,19.9817495
235,24-Aug-2011,23.5779991,16.5391998,20.05859945
236,25-Aug-2011,25.0981007,13.0635996,19.08085015
237,26-Aug-2011,24.6704998,15.0846004,19.8775501
238,27-Aug-2011,19.5230999,14.3306999,16.9268999
239,28-Aug-2011,17.2164993,10.7501001,13.9832997
240,29-Aug-2011,14.9940996,11.8922997,13.44319965
241,30-Aug-2011,16.9288998,9.5263796,13.2276397
242,31-Aug-2011,17.3840008,9.3202295,13.35211515
243,01-Sep-2011,18.3771,6.63691,12.507005
244,02-Sep-2011,24.7509995,6.89854,15.82476975
245,03-Sep-2011,28.0988007,12.1083002,20.10355045
246,04-Sep-2011,22.4440002,17.4643993,19.95419975
247,05-Sep-2011,19.2383995,12.1099997,15.6741996
248,06-Sep-2011,17.5848007,13.3010998,15.44295025
249,07-Sep-2011,17.1721001,12.6384001,14.9052501
250,08-Sep-2011,15.9757996,12.0078001,13.99179985
251,09-Sep-2011,19.7611008,13.6316996,16.6964002
252,10-Sep-2011,25.5690994,16.7087994,21.1389494
253,11-Sep-2011,21.2814999,16.5562,18.91884995
254,12-Sep-2011,20.1842003,13.8551998,17.01970005
255,13-Sep-2011,18.7404003,13.5829,16.16165015
256,14-Sep-2011,17.0163994,10.5077,13.7620497
257,15-Sep-2011,18.1282997,9.5524502,13.84037495
258,16-Sep-2011,19.0006008,6.27354,12.6370704
259,17-Sep-2011,17.5905991,13.8086996,15.69964935
260,18-Sep-2011,15.0281,10.8352003,12.93165015
261,19-Sep-2011,17.4612999,7.0071402,12.23422005
262,20-Sep-2011,18.5083008,9.6120901,14.06019545
263,21-Sep-2011,18.6371994,13.5340004,16.0855999
264,22-Sep-2011,17.8705006,12.4090996,15.1398001
265,23-Sep-2011,18.9717007,8.1756601,13.5736804
266,24-Sep-2011,20.9459991,6.33953,13.64276455
267,25-Sep-2011,22.1690998,5.9640899,14.06659485
268,26-Sep-2011,23.9445992,11.8268995,17.88574935
269,27-Sep-2011,21.5858002,13.7716999,17.67875005
270,28-Sep-2011,23.5477009,9.4484396,16.49807025
271,29-Sep-2011,25.448,10.6563997,18.05219985
272,30-Sep-2011,25.2894001,10.1215,17.70545005
273,01-Oct-2011,25.7882004,8.5673103,17.17775535
274,02-Oct-2011,24.9589005,8.9005899,16.9297452
275,03-Oct-2011,24.2245998,11.6324997,17.92854975
276,04-Oct-2011,19.4141006,14.7180004,17.0660505
277,05-Oct-2011,18.4918995,13.7532997,16.1225996
278,06-Oct-2011,16.5499992,15.8241997,16.18709945
279,07-Oct-2011,14.0663996,7.3698702,10.7181349
280,08-Oct-2011,13.0057001,6.66958,9.83764005
281,09-Oct-2011,12.5081997,1.55555,7.03187485
282,10-Oct-2011,17.4943008,12.0584002,14.7763505
283,11-Oct-2011,16.1145,15.1568003,15.63565015
284,12-Oct-2011,11.9954004,10.3164997,11.15595005
285,13-Oct-2011,15.0790997,3.9398899,9.5094948
286,14-Oct-2011,13.6535997,2.55304,8.10331985
287,15-Oct-2011,13.3169003,1.26807,7.29248515
288,16-Oct-2011,14.0910997,1.87749,7.98429485
289,17-Oct-2011,15.1534996,2.38097,8.7672348
290,18-Oct-2011,12.4319,11.8605003,12.14620015
291,19-Oct-2011,12.1829004,6.5206099,9.35175515
292,20-Oct-2011,10.7582998,3.0188,6.8885499
293,21-Oct-2011,11.4392996,2.1344399,6.78686975
